4000.00;98.10
3999.00;98.11
3998.00;98.12
3997.00;98.12
3996.00;98.10
3995.00;98.08
3994.00;98.05
3993.00;98.03
3992.00;98.03
3991.00;98.05
3990.00;98.05
3989.00;98.04
3988.00;98.00
3987.00;97.97
3986.00;97.96
3985.00;97.97
3984.00;97.98
3983.00;97.99
3982.00;98.00
3981.00;98.00
3980.00;98.00
3979.00;98.00
3978.00;98.01
3977.00;98.02
3976.00;98.03
3975.00;98.03
3974.00;98.03
3973.00;98.01
3972.00;97.99
3971.00;97.98
3970.00;97.98
3969.00;97.99
3968.00;98.02
3967.00;98.04
3966.00;98.05
3965.00;98.06
3964.00;98.05
3963.00;98.04
3962.00;98.05
3961.00;98.08
3960.00;98.13
3959.00;98.16
3958.00;98.18
3957.00;98.17
3956.00;98.13
3955.00;98.06
3954.00;97.99
3953.00;97.92
3952.00;97.89
3951.00;97.90
3950.00;97.96
3949.00;98.05
3948.00;98.11
3947.00;98.15
3946.00;98.14
3945.00;98.13
3944.00;98.12
3943.00;98.13
3942.00;98.15
3941.00;98.16
3940.00;98.17
3939.00;98.17
3938.00;98.17
3937.00;98.17
3936.00;98.16
3935.00;98.15
3934.00;98.14
3933.00;98.15
3932.00;98.18
3931.00;98.20
3930.00;98.20
3929.00;98.18
3928.00;98.15
3927.00;98.13
3926.00;98.14
3925.00;98.16
3924.00;98.20
3923.00;98.24
3922.00;98.25
3921.00;98.25
3920.00;98.23
3919.00;98.21
3918.00;98.18
3917.00;98.17
3916.00;98.18
3915.00;98.18
3914.00;98.16
3913.00;98.14
3912.00;98.12
3911.00;98.11
3910.00;98.11
3909.00;98.11
3908.00;98.12
3907.00;98.14
3906.00;98.16
3905.00;98.18
3904.00;98.20
3903.00;98.21
3902.00;98.20
3901.00;98.19
3900.00;98.20
3899.00;98.23
3898.00;98.26
3897.00;98.29
3896.00;98.31
3895.00;98.32
3894.00;98.31
3893.00;98.29
3892.00;98.26
3891.00;98.27
3890.00;98.27
3889.00;98.26
3888.00;98.22
3887.00;98.19
3886.00;98.20
3885.00;98.24
3884.00;98.25
3883.00;98.21
3882.00;98.16
3881.00;98.15
3880.00;98.18
3879.00;98.23
3878.00;98.24
3877.00;98.21
3876.00;98.19
3875.00;98.19
3874.00;98.21
3873.00;98.20
3872.00;98.15
3871.00;98.13
3870.00;98.18
3869.00;98.28
3868.00;98.35
3867.00;98.36
3866.00;98.34
3865.00;98.33
3864.00;98.33
3863.00;98.31
3862.00;98.29
3861.00;98.27
3860.00;98.25
3859.00;98.25
3858.00;98.25
3857.00;98.26
3856.00;98.26
3855.00;98.23
3854.00;98.21
3853.00;98.23
3852.00;98.24
3851.00;98.20
3850.00;98.16
3849.00;98.16
3848.00;98.18
3847.00;98.19
3846.00;98.20
3845.00;98.21
3844.00;98.23
3843.00;98.27
3842.00;98.30
3841.00;98.30
3840.00;98.27
3839.00;98.21
3838.00;98.16
3837.00;98.14
3836.00;98.14
3835.00;98.16
3834.00;98.17
3833.00;98.17
3832.00;98.17
3831.00;98.18
3830.00;98.18
3829.00;98.16
3828.00;98.13
3827.00;98.12
3826.00;98.14
3825.00;98.17
3824.00;98.19
3823.00;98.21
3822.00;98.27
3821.00;98.36
3820.00;98.43
3819.00;98.41
3818.00;98.33
3817.00;98.25
3816.00;98.23
3815.00;98.25
3814.00;98.25
3813.00;98.24
3812.00;98.24
3811.00;98.26
3810.00;98.27
3809.00;98.25
3808.00;98.23
3807.00;98.24
3806.00;98.27
3805.00;98.27
3804.00;98.24
3803.00;98.22
3802.00;98.22
3801.00;98.26
3800.00;98.28
3799.00;98.25
3798.00;98.21
3797.00;98.19
3796.00;98.18
3795.00;98.16
3794.00;98.13
3793.00;98.11
3792.00;98.14
3791.00;98.21
3790.00;98.29
3789.00;98.36
3788.00;98.39
3787.00;98.38
3786.00;98.34
3785.00;98.31
3784.00;98.30
3783.00;98.28
3782.00;98.25
3781.00;98.22
3780.00;98.21
3779.00;98.22
3778.00;98.25
3777.00;98.26
3776.00;98.27
3775.00;98.28
3774.00;98.30
3773.00;98.29
3772.00;98.26
3771.00;98.25
3770.00;98.27
3769.00;98.31
3768.00;98.33
3767.00;98.33
3766.00;98.34
3765.00;98.37
3764.00;98.40
3763.00;98.40
3762.00;98.38
3761.00;98.35
3760.00;98.34
3759.00;98.33
3758.00;98.32
3757.00;98.32
3756.00;98.32
3755.00;98.32
3754.00;98.34
3753.00;98.37
3752.00;98.39
3751.00;98.37
3750.00;98.36
3749.00;98.35
3748.00;98.33
3747.00;98.28
3746.00;98.22
3745.00;98.19
3744.00;98.23
3743.00;98.26
3742.00;98.24
3741.00;98.21
3740.00;98.24
3739.00;98.28
3738.00;98.30
3737.00;98.29
3736.00;98.27
3735.00;98.25
3734.00;98.22
3733.00;98.21
3732.00;98.22
3731.00;98.23
3730.00;98.23
3729.00;98.23
3728.00;98.26
3727.00;98.31
3726.00;98.38
3725.00;98.43
3724.00;98.44
3723.00;98.45
3722.00;98.46
3721.00;98.47
3720.00;98.44
3719.00;98.39
3718.00;98.33
3717.00;98.28
3716.00;98.25
3715.00;98.22
3714.00;98.20
3713.00;98.19
3712.00;98.20
3711.00;98.22
3710.00;98.24
3709.00;98.25
3708.00;98.24
3707.00;98.22
3706.00;98.19
3705.00;98.17
3704.00;98.16
3703.00;98.14
3702.00;98.12
3701.00;98.11
3700.00;98.11
3699.00;98.10
3698.00;98.10
3697.00;98.09
3696.00;98.09
3695.00;98.07
3694.00;98.04
3693.00;98.01
3692.00;97.97
3691.00;97.94
3690.00;97.89
3689.00;97.85
3688.00;97.82
3687.00;97.79
3686.00;97.75
3685.00;97.72
3684.00;97.71
3683.00;97.70
3682.00;97.68
3681.00;97.64
3680.00;97.61
3679.00;97.60
3678.00;97.58
3677.00;97.54
3676.00;97.50
3675.00;97.47
3674.00;97.42
3673.00;97.30
3672.00;97.17
3671.00;97.09
3670.00;97.09
3669.00;97.16
3668.00;97.21
3667.00;97.22
3666.00;97.18
3665.00;97.11
3664.00;97.02
3663.00;96.94
3662.00;96.90
3661.00;96.87
3660.00;96.82
3659.00;96.72
3658.00;96.60
3657.00;96.51
3656.00;96.50
3655.00;96.53
3654.00;96.53
3653.00;96.50
3652.00;96.44
3651.00;96.37
3650.00;96.27
3649.00;96.16
3648.00;96.08
3647.00;96.03
3646.00;95.98
3645.00;95.91
3644.00;95.80
3643.00;95.68
3642.00;95.58
3641.00;95.52
3640.00;95.50
3639.00;95.49
3638.00;95.46
3637.00;95.41
3636.00;95.33
3635.00;95.25
3634.00;95.19
3633.00;95.14
3632.00;95.06
3631.00;94.96
3630.00;94.85
3629.00;94.77
3628.00;94.73
3627.00;94.66
3626.00;94.57
3625.00;94.52
3624.00;94.51
3623.00;94.53
3622.00;94.51
3621.00;94.46
3620.00;94.36
3619.00;94.26
3618.00;94.17
3617.00;94.08
3616.00;94.00
3615.00;93.92
3614.00;93.86
3613.00;93.81
3612.00;93.75
3611.00;93.69
3610.00;93.63
3609.00;93.59
3608.00;93.58
3607.00;93.56
3606.00;93.51
3605.00;93.42
3604.00;93.33
3603.00;93.25
3602.00;93.18
3601.00;93.11
3600.00;93.02
3599.00;92.92
3598.00;92.83
3597.00;92.78
3596.00;92.78
3595.00;92.79
3594.00;92.79
3593.00;92.76
3592.00;92.70
3591.00;92.63
3590.00;92.54
3589.00;92.46
3588.00;92.38
3587.00;92.31
3586.00;92.25
3585.00;92.16
3584.00;92.08
3583.00;92.01
3582.00;91.95
3581.00;91.89
3580.00;91.83
3579.00;91.77
3578.00;91.72
3577.00;91.66
3576.00;91.60
3575.00;91.54
3574.00;91.49
3573.00;91.45
3572.00;91.41
3571.00;91.36
3570.00;91.32
3569.00;91.27
3568.00;91.25
3567.00;91.25
3566.00;91.26
3565.00;91.25
3564.00;91.21
3563.00;91.14
3562.00;91.04
3561.00;90.93
3560.00;90.84
3559.00;90.76
3558.00;90.69
3557.00;90.62
3556.00;90.54
3555.00;90.47
3554.00;90.40
3553.00;90.36
3552.00;90.34
3551.00;90.34
3550.00;90.33
3549.00;90.30
3548.00;90.25
3547.00;90.20
3546.00;90.15
3545.00;90.10
3544.00;90.03
3543.00;89.96
3542.00;89.91
3541.00;89.87
3540.00;89.84
3539.00;89.80
3538.00;89.74
3537.00;89.67
3536.00;89.61
3535.00;89.55
3534.00;89.50
3533.00;89.45
3532.00;89.42
3531.00;89.41
3530.00;89.41
3529.00;89.41
3528.00;89.41
3527.00;89.41
3526.00;89.37
3525.00;89.31
3524.00;89.23
3523.00;89.13
3522.00;89.04
3521.00;88.98
3520.00;88.95
3519.00;88.96
3518.00;88.97
3517.00;88.95
3516.00;88.89
3515.00;88.81
3514.00;88.72
3513.00;88.66
3512.00;88.63
3511.00;88.61
3510.00;88.59
3509.00;88.56
3508.00;88.53
3507.00;88.47
3506.00;88.41
3505.00;88.37
3504.00;88.35
3503.00;88.35
3502.00;88.35
3501.00;88.32
3500.00;88.27
3499.00;88.21
3498.00;88.15
3497.00;88.12
3496.00;88.10
3495.00;88.09
3494.00;88.08
3493.00;88.06
3492.00;88.04
3491.00;88.01
3490.00;87.99
3489.00;87.95
3488.00;87.91
3487.00;87.87
3486.00;87.83
3485.00;87.80
3484.00;87.80
3483.00;87.82
3482.00;87.83
3481.00;87.80
3480.00;87.76
3479.00;87.70
3478.00;87.65
3477.00;87.63
3476.00;87.62
3475.00;87.61
3474.00;87.57
3473.00;87.52
3472.00;87.47
3471.00;87.43
3470.00;87.40
3469.00;87.37
3468.00;87.33
3467.00;87.28
3466.00;87.26
3465.00;87.25
3464.00;87.24
3463.00;87.22
3462.00;87.19
3461.00;87.15
3460.00;87.11
3459.00;87.07
3458.00;87.03
3457.00;87.00
3456.00;86.96
3455.00;86.93
3454.00;86.89
3453.00;86.84
3452.00;86.80
3451.00;86.77
3450.00;86.75
3449.00;86.74
3448.00;86.73
3447.00;86.72
3446.00;86.71
3445.00;86.69
3444.00;86.64
3443.00;86.57
3442.00;86.49
3441.00;86.44
3440.00;86.43
3439.00;86.46
3438.00;86.51
3437.00;86.54
3436.00;86.54
3435.00;86.51
3434.00;86.47
3433.00;86.44
3432.00;86.42
3431.00;86.39
3430.00;86.35
3429.00;86.32
3428.00;86.30
3427.00;86.30
3426.00;86.29
3425.00;86.27
3424.00;86.22
3423.00;86.17
3422.00;86.13
3421.00;86.09
3420.00;86.06
3419.00;86.03
3418.00;86.02
3417.00;86.03
3416.00;86.05
3415.00;86.08
3414.00;86.10
3413.00;86.10
3412.00;86.07
3411.00;86.03
3410.00;85.98
3409.00;85.92
3408.00;85.89
3407.00;85.87
3406.00;85.88
3405.00;85.89
3404.00;85.89
3403.00;85.90
3402.00;85.89
3401.00;85.86
3400.00;85.82
3399.00;85.77
3398.00;85.73
3397.00;85.72
3396.00;85.75
3395.00;85.80
3394.00;85.83
3393.00;85.82
3392.00;85.78
3391.00;85.71
3390.00;85.65
3389.00;85.61
3388.00;85.58
3387.00;85.55
3386.00;85.51
3385.00;85.49
3384.00;85.49
3383.00;85.51
3382.00;85.53
3381.00;85.55
3380.00;85.55
3379.00;85.54
3378.00;85.52
3377.00;85.48
3376.00;85.42
3375.00;85.37
3374.00;85.36
3373.00;85.39
3372.00;85.45
3371.00;85.50
3370.00;85.52
3369.00;85.50
3368.00;85.45
3367.00;85.39
3366.00;85.33
3365.00;85.27
3364.00;85.21
3363.00;85.16
3362.00;85.10
3361.00;85.02
3360.00;84.93
3359.00;84.85
3358.00;84.79
3357.00;84.75
3356.00;84.70
3355.00;84.62
3354.00;84.52
3353.00;84.39
3352.00;84.24
3351.00;84.09
3350.00;83.93
3349.00;83.78
3348.00;83.62
3347.00;83.44
3346.00;83.25
3345.00;83.05
3344.00;82.85
3343.00;82.64
3342.00;82.41
3341.00;82.15
3340.00;81.87
3339.00;81.57
3338.00;81.24
3337.00;80.89
3336.00;80.52
3335.00;80.13
3334.00;79.72
3333.00;79.30
3332.00;78.89
3331.00;78.50
3330.00;78.13
3329.00;77.79
3328.00;77.50
3327.00;77.26
3326.00;77.08
3325.00;76.93
3324.00;76.80
3323.00;76.69
3322.00;76.58
3321.00;76.48
3320.00;76.40
3319.00;76.33
3318.00;76.25
3317.00;76.17
3316.00;76.09
3315.00;76.01
3314.00;75.95
3313.00;75.89
3312.00;75.81
3311.00;75.72
3310.00;75.62
3309.00;75.51
3308.00;75.41
3307.00;75.32
3306.00;75.23
3305.00;75.15
3304.00;75.08
3303.00;75.03
3302.00;74.99
3301.00;74.98
3300.00;74.99
3299.00;75.05
3298.00;75.14
3297.00;75.23
3296.00;75.32
3295.00;75.39
3294.00;75.46
3293.00;75.54
3292.00;75.65
3291.00;75.75
3290.00;75.85
3289.00;75.93
3288.00;76.02
3287.00;76.11
3286.00;76.19
3285.00;76.26
3284.00;76.33
3283.00;76.38
3282.00;76.42
3281.00;76.47
3280.00;76.51
3279.00;76.56
3278.00;76.62
3277.00;76.66
3276.00;76.69
3275.00;76.70
3274.00;76.70
3273.00;76.70
3272.00;76.70
3271.00;76.70
3270.00;76.71
3269.00;76.71
3268.00;76.70
3267.00;76.67
3266.00;76.63
3265.00;76.57
3264.00;76.52
3263.00;76.50
3262.00;76.51
3261.00;76.54
3260.00;76.56
3259.00;76.56
3258.00;76.53
3257.00;76.48
3256.00;76.42
3255.00;76.37
3254.00;76.34
3253.00;76.31
3252.00;76.28
3251.00;76.25
3250.00;76.23
3249.00;76.22
3248.00;76.20
3247.00;76.16
3246.00;76.11
3245.00;76.05
3244.00;75.99
3243.00;75.94
3242.00;75.89
3241.00;75.85
3240.00;75.83
3239.00;75.81
3238.00;75.80
3237.00;75.79
3236.00;75.77
3235.00;75.75
3234.00;75.71
3233.00;75.66
3232.00;75.61
3231.00;75.57
3230.00;75.55
3229.00;75.55
3228.00;75.57
3227.00;75.60
3226.00;75.61
3225.00;75.61
3224.00;75.60
3223.00;75.59
3222.00;75.59
3221.00;75.60
3220.00;75.62
3219.00;75.65
3218.00;75.69
3217.00;75.74
3216.00;75.79
3215.00;75.83
3214.00;75.86
3213.00;75.88
3212.00;75.89
3211.00;75.91
3210.00;75.95
3209.00;75.99
3208.00;76.05
3207.00;76.12
3206.00;76.19
3205.00;76.25
3204.00;76.31
3203.00;76.37
3202.00;76.44
3201.00;76.50
3200.00;76.56
3199.00;76.61
3198.00;76.66
3197.00;76.72
3196.00;76.80
3195.00;76.89
3194.00;76.99
3193.00;77.07
3192.00;77.14
3191.00;77.19
3190.00;77.22
3189.00;77.26
3188.00;77.30
3187.00;77.37
3186.00;77.43
3185.00;77.47
3184.00;77.49
3183.00;77.52
3182.00;77.56
3181.00;77.60
3180.00;77.63
3179.00;77.65
3178.00;77.67
3177.00;77.69
3176.00;77.73
3175.00;77.77
3174.00;77.81
3173.00;77.85
3172.00;77.87
3171.00;77.87
3170.00;77.87
3169.00;77.86
3168.00;77.86
3167.00;77.88
3166.00;77.91
3165.00;77.95
3164.00;77.99
3163.00;78.02
3162.00;78.06
3161.00;78.11
3160.00;78.15
3159.00;78.20
3158.00;78.25
3157.00;78.29
3156.00;78.32
3155.00;78.34
3154.00;78.34
3153.00;78.33
3152.00;78.32
3151.00;78.31
3150.00;78.30
3149.00;78.30
3148.00;78.30
3147.00;78.29
3146.00;78.29
3145.00;78.28
3144.00;78.29
3143.00;78.32
3142.00;78.37
3141.00;78.44
3140.00;78.51
3139.00;78.56
3138.00;78.61
3137.00;78.64
3136.00;78.66
3135.00;78.67
3134.00;78.68
3133.00;78.71
3132.00;78.76
3131.00;78.84
3130.00;78.90
3129.00;78.95
3128.00;78.97
3127.00;78.99
3126.00;79.00
3125.00;78.98
3124.00;78.95
3123.00;78.92
3122.00;78.92
3121.00;78.93
3120.00;78.97
3119.00;79.02
3118.00;79.09
3117.00;79.16
3116.00;79.22
3115.00;79.27
3114.00;79.31
3113.00;79.34
3112.00;79.36
3111.00;79.39
3110.00;79.42
3109.00;79.46
3108.00;79.50
3107.00;79.55
3106.00;79.59
3105.00;79.61
3104.00;79.63
3103.00;79.65
3102.00;79.68
3101.00;79.70
3100.00;79.71
3099.00;79.71
3098.00;79.70
3097.00;79.70
3096.00;79.69
3095.00;79.68
3094.00;79.66
3093.00;79.65
3092.00;79.66
3091.00;79.68
3090.00;79.68
3089.00;79.66
3088.00;79.63
3087.00;79.60
3086.00;79.59
3085.00;79.59
3084.00;79.60
3083.00;79.61
3082.00;79.62
3081.00;79.62
3080.00;79.61
3079.00;79.59
3078.00;79.56
3077.00;79.54
3076.00;79.52
3075.00;79.53
3074.00;79.53
3073.00;79.50
3072.00;79.46
3071.00;79.43
3070.00;79.42
3069.00;79.43
3068.00;79.43
3067.00;79.42
3066.00;79.39
3065.00;79.34
3064.00;79.28
3063.00;79.22
3062.00;79.16
3061.00;79.12
3060.00;79.09
3059.00;79.06
3058.00;79.03
3057.00;78.98
3056.00;78.92
3055.00;78.85
3054.00;78.79
3053.00;78.74
3052.00;78.71
3051.00;78.69
3050.00;78.69
3049.00;78.69
3048.00;78.67
3047.00;78.65
3046.00;78.62
3045.00;78.59
3044.00;78.56
3043.00;78.53
3042.00;78.52
3041.00;78.52
3040.00;78.54
3039.00;78.55
3038.00;78.55
3037.00;78.53
3036.00;78.50
3035.00;78.46
3034.00;78.44
3033.00;78.44
3032.00;78.43
3031.00;78.42
3030.00;78.39
3029.00;78.36
3028.00;78.34
3027.00;78.34
3026.00;78.36
3025.00;78.41
3024.00;78.45
3023.00;78.50
3022.00;78.52
3021.00;78.53
3020.00;78.55
3019.00;78.56
3018.00;78.58
3017.00;78.60
3016.00;78.61
3015.00;78.63
3014.00;78.64
3013.00;78.62
3012.00;78.60
3011.00;78.58
3010.00;78.57
3009.00;78.56
3008.00;78.55
3007.00;78.51
3006.00;78.47
3005.00;78.43
3004.00;78.39
3003.00;78.35
3002.00;78.30
3001.00;78.27
3000.00;78.26
2999.00;78.27
2998.00;78.27
2997.00;78.25
2996.00;78.20
2995.00;78.14
2994.00;78.09
2993.00;78.04
2992.00;77.98
2991.00;77.92
2990.00;77.85
2989.00;77.78
2988.00;77.73
2987.00;77.69
2986.00;77.64
2985.00;77.57
2984.00;77.48
2983.00;77.39
2982.00;77.31
2981.00;77.24
2980.00;77.18
2979.00;77.12
2978.00;77.04
2977.00;76.96
2976.00;76.88
2975.00;76.80
2974.00;76.71
2973.00;76.60
2972.00;76.46
2971.00;76.31
2970.00;76.16
2969.00;76.01
2968.00;75.87
2967.00;75.71
2966.00;75.56
2965.00;75.41
2964.00;75.27
2963.00;75.17
2962.00;75.10
2961.00;75.07
2960.00;75.07
2959.00;75.11
2958.00;75.17
2957.00;75.24
2956.00;75.32
2955.00;75.39
2954.00;75.44
2953.00;75.48
2952.00;75.50
2951.00;75.53
2950.00;75.57
2949.00;75.66
2948.00;75.81
2947.00;76.00
2946.00;76.19
2945.00;76.36
2944.00;76.49
2943.00;76.60
2942.00;76.70
2941.00;76.79
2940.00;76.90
2939.00;77.00
2938.00;77.07
2937.00;77.11
2936.00;77.13
2935.00;77.14
2934.00;77.15
2933.00;77.17
2932.00;77.20
2931.00;77.23
2930.00;77.27
2929.00;77.31
2928.00;77.36
2927.00;77.40
2926.00;77.44
2925.00;77.46
2924.00;77.47
2923.00;77.50
2922.00;77.56
2921.00;77.63
2920.00;77.70
2919.00;77.76
2918.00;77.81
2917.00;77.86
2916.00;77.91
2915.00;77.97
2914.00;78.01
2913.00;78.03
2912.00;78.04
2911.00;78.06
2910.00;78.08
2909.00;78.10
2908.00;78.11
2907.00;78.13
2906.00;78.18
2905.00;78.22
2904.00;78.26
2903.00;78.27
2902.00;78.28
2901.00;78.28
2900.00;78.32
2899.00;78.39
2898.00;78.47
2897.00;78.55
2896.00;78.60
2895.00;78.62
2894.00;78.64
2893.00;78.68
2892.00;78.73
2891.00;78.78
2890.00;78.82
2889.00;78.85
2888.00;78.88
2887.00;78.93
2886.00;78.99
2885.00;79.05
2884.00;79.10
2883.00;79.15
2882.00;79.20
2881.00;79.25
2880.00;79.29
2879.00;79.33
2878.00;79.37
2877.00;79.41
2876.00;79.46
2875.00;79.53
2874.00;79.61
2873.00;79.68
2872.00;79.75
2871.00;79.81
2870.00;79.86
2869.00;79.92
2868.00;79.98
2867.00;80.03
2866.00;80.08
2865.00;80.12
2864.00;80.17
2863.00;80.22
2862.00;80.26
2861.00;80.28
2860.00;80.29
2859.00;80.29
2858.00;80.28
2857.00;80.26
2856.00;80.22
2855.00;80.18
2854.00;80.15
2853.00;80.14
2852.00;80.16
2851.00;80.19
2850.00;80.23
2849.00;80.28
2848.00;80.33
2847.00;80.38
2846.00;80.44
2845.00;80.50
2844.00;80.56
2843.00;80.63
2842.00;80.71
2841.00;80.80
2840.00;80.89
2839.00;80.97
2838.00;81.05
2837.00;81.10
2836.00;81.14
2835.00;81.17
2834.00;81.20
2833.00;81.23
2832.00;81.25
2831.00;81.29
2830.00;81.34
2829.00;81.38
2828.00;81.43
2827.00;81.47
2826.00;81.51
2825.00;81.56
2824.00;81.60
2823.00;81.62
2822.00;81.62
2821.00;81.62
2820.00;81.65
2819.00;81.68
2818.00;81.71
2817.00;81.74
2816.00;81.78
2815.00;81.82
2814.00;81.87
